data_dir,C',HH,SB,VV,N
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,35.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,6.0,34.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,6.0,34.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,6.0,34.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,39.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,34.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,36.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,39.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,35.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,7.0,33.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,35.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,35.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,35.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,6.0,34.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,34.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,6.0,34.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,7.0,33.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,36.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,36.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,35.0,2.0,1.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,34.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,35.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,34.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,36.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,36.0,1.0,1.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,39.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,39.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,36.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,35.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,35.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,6.0,33.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,37.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,7.0,33.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,36.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,36.0,1.0,1.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,35.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,39.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,40.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,3.0,37.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,0.0,39.0,1.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,5.0,35.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,4.0,36.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,0.0,1.0,40.0
2025-06-23--23h-38m-27s,2.0,38.0,0.0,0.0,40.0
2025-06-23--23h-38m-27s,1.0,38.0,1.0,0.0,40.0
