data_dir,C,SB,DB_V,DB_H,N
2025-06-24--05h-20m-35s,5.0,60.0,24.0,31.0,120.0
2025-06-24--05h-20m-35s,4.0,62.0,25.0,29.0,120.0
2025-06-24--05h-20m-35s,3.0,58.0,25.0,34.0,120.0
2025-06-24--05h-20m-35s,0.0,55.0,29.0,36.0,120.0
2025-06-24--05h-20m-35s,1.0,52.0,30.0,37.0,120.0
2025-06-24--05h-20m-35s,4.0,55.0,27.0,34.0,120.0
2025-06-24--05h-20m-35s,1.0,68.0,25.0,26.0,120.0
2025-06-24--05h-20m-35s,0.0,61.0,23.0,36.0,120.0
2025-06-24--05h-20m-35s,2.0,52.0,32.0,34.0,120.0
2025-06-24--05h-20m-35s,4.0,53.0,30.0,33.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,24.0,33.0,120.0
2025-06-24--05h-20m-35s,2.0,58.0,30.0,30.0,120.0
2025-06-24--05h-20m-35s,3.0,66.0,25.0,26.0,120.0
2025-06-24--05h-20m-35s,4.0,62.0,27.0,27.0,120.0
2025-06-24--05h-20m-35s,3.0,66.0,26.0,25.0,120.0
2025-06-24--05h-20m-35s,2.0,66.0,28.0,24.0,120.0
2025-06-24--05h-20m-35s,2.0,53.0,33.0,32.0,120.0
2025-06-24--05h-20m-35s,1.0,70.0,16.0,33.0,120.0
2025-06-24--05h-20m-35s,1.0,57.0,28.0,34.0,120.0
2025-06-24--05h-20m-35s,2.0,60.0,32.0,26.0,120.0
2025-06-24--05h-20m-35s,2.0,58.0,28.0,32.0,120.0
2025-06-24--05h-20m-35s,3.0,59.0,29.0,29.0,120.0
2025-06-24--05h-20m-35s,4.0,53.0,31.0,32.0,120.0
2025-06-24--05h-20m-35s,2.0,56.0,35.0,27.0,120.0
2025-06-24--05h-20m-35s,2.0,53.0,30.0,35.0,120.0
2025-06-24--05h-20m-35s,4.0,60.0,28.0,28.0,120.0
2025-06-24--05h-20m-35s,0.0,75.0,19.0,26.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,25.0,32.0,120.0
2025-06-24--05h-20m-35s,2.0,52.0,38.0,28.0,120.0
2025-06-24--05h-20m-35s,4.0,59.0,25.0,32.0,120.0
2025-06-24--05h-20m-35s,2.0,59.0,30.0,29.0,120.0
2025-06-24--05h-20m-35s,1.0,56.0,36.0,27.0,120.0
2025-06-24--05h-20m-35s,4.0,51.0,28.0,37.0,120.0
2025-06-24--05h-20m-35s,0.0,57.0,31.0,32.0,120.0
2025-06-24--05h-20m-35s,1.0,64.0,26.0,29.0,120.0
2025-06-24--05h-20m-35s,2.0,59.0,24.0,35.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,30.0,27.0,120.0
2025-06-24--05h-20m-35s,2.0,57.0,29.0,32.0,120.0
2025-06-24--05h-20m-35s,2.0,48.0,40.0,30.0,120.0
2025-06-24--05h-20m-35s,4.0,60.0,20.0,36.0,120.0
2025-06-24--05h-20m-35s,1.0,65.0,26.0,28.0,120.0
2025-06-24--05h-20m-35s,1.0,60.0,30.0,29.0,120.0
2025-06-24--05h-20m-35s,3.0,60.0,24.0,33.0,120.0
2025-06-24--05h-20m-35s,5.0,64.0,28.0,23.0,120.0
2025-06-24--05h-20m-35s,0.0,57.0,33.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,55.0,29.0,34.0,120.0
2025-06-24--05h-20m-35s,2.0,63.0,24.0,31.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,23.0,34.0,120.0
2025-06-24--05h-20m-35s,1.0,63.0,26.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,67.0,20.0,31.0,120.0
2025-06-24--05h-20m-35s,0.0,58.0,27.0,35.0,120.0
2025-06-24--05h-20m-35s,4.0,55.0,33.0,28.0,120.0
2025-06-24--05h-20m-35s,1.0,51.0,35.0,33.0,120.0
2025-06-24--05h-20m-35s,3.0,46.0,33.0,38.0,120.0
2025-06-24--05h-20m-35s,2.0,55.0,35.0,28.0,120.0
2025-06-24--05h-20m-35s,2.0,57.0,28.0,33.0,120.0
2025-06-24--05h-20m-35s,7.0,52.0,29.0,32.0,120.0
2025-06-24--05h-20m-35s,1.0,60.0,28.0,31.0,120.0
2025-06-24--05h-20m-35s,1.0,56.0,22.0,41.0,120.0
2025-06-24--05h-20m-35s,1.0,53.0,38.0,28.0,120.0
2025-06-24--05h-20m-35s,3.0,66.0,24.0,27.0,120.0
2025-06-24--05h-20m-35s,1.0,59.0,27.0,33.0,120.0
2025-06-24--05h-20m-35s,1.0,52.0,34.0,33.0,120.0
2025-06-24--05h-20m-35s,2.0,58.0,31.0,29.0,120.0
2025-06-24--05h-20m-35s,2.0,53.0,26.0,39.0,120.0
2025-06-24--05h-20m-35s,4.0,52.0,33.0,31.0,120.0
2025-06-24--05h-20m-35s,4.0,54.0,30.0,32.0,120.0
2025-06-24--05h-20m-35s,4.0,58.0,33.0,25.0,120.0
2025-06-24--05h-20m-35s,1.0,60.0,31.0,28.0,120.0
2025-06-24--05h-20m-35s,3.0,56.0,27.0,34.0,120.0
2025-06-24--05h-20m-35s,3.0,70.0,21.0,26.0,120.0
2025-06-24--05h-20m-35s,3.0,55.0,21.0,41.0,120.0
2025-06-24--05h-20m-35s,3.0,56.0,27.0,34.0,120.0
2025-06-24--05h-20m-35s,2.0,57.0,28.0,33.0,120.0
2025-06-24--05h-20m-35s,0.0,62.0,28.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,56.0,30.0,32.0,120.0
2025-06-24--05h-20m-35s,0.0,64.0,21.0,35.0,120.0
2025-06-24--05h-20m-35s,2.0,63.0,27.0,28.0,120.0
2025-06-24--05h-20m-35s,2.0,62.0,26.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,51.0,28.0,39.0,120.0
2025-06-24--05h-20m-35s,1.0,56.0,31.0,32.0,120.0
2025-06-24--05h-20m-35s,1.0,53.0,31.0,35.0,120.0
2025-06-24--05h-20m-35s,3.0,53.0,35.0,29.0,120.0
2025-06-24--05h-20m-35s,4.0,67.0,30.0,19.0,120.0
2025-06-24--05h-20m-35s,3.0,54.0,37.0,26.0,120.0
2025-06-24--05h-20m-35s,2.0,54.0,25.0,39.0,120.0
2025-06-24--05h-20m-35s,3.0,60.0,29.0,28.0,120.0
2025-06-24--05h-20m-35s,2.0,59.0,30.0,29.0,120.0
2025-06-24--05h-20m-35s,4.0,54.0,35.0,27.0,120.0
2025-06-24--05h-20m-35s,2.0,66.0,24.0,28.0,120.0
2025-06-24--05h-20m-35s,4.0,59.0,27.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,54.0,32.0,32.0,120.0
2025-06-24--05h-20m-35s,2.0,67.0,20.0,31.0,120.0
2025-06-24--05h-20m-35s,2.0,56.0,34.0,28.0,120.0
2025-06-24--05h-20m-35s,3.0,46.0,31.0,40.0,120.0
2025-06-24--05h-20m-35s,2.0,63.0,22.0,33.0,120.0
2025-06-24--05h-20m-35s,1.0,61.0,30.0,28.0,120.0
2025-06-24--05h-20m-35s,4.0,57.0,30.0,29.0,120.0
2025-06-24--05h-20m-35s,2.0,53.0,30.0,35.0,120.0
2025-06-24--05h-20m-35s,3.0,59.0,30.0,28.0,120.0
2025-06-24--05h-20m-35s,4.0,64.0,26.0,26.0,120.0
2025-06-24--05h-20m-35s,2.0,67.0,27.0,24.0,120.0
2025-06-24--05h-20m-35s,2.0,58.0,34.0,26.0,120.0
2025-06-24--05h-20m-35s,2.0,59.0,21.0,38.0,120.0
2025-06-24--05h-20m-35s,4.0,53.0,26.0,37.0,120.0
2025-06-24--05h-20m-35s,4.0,60.0,22.0,34.0,120.0
2025-06-24--05h-20m-35s,4.0,54.0,34.0,28.0,120.0
2025-06-24--05h-20m-35s,4.0,58.0,25.0,33.0,120.0
2025-06-24--05h-20m-35s,2.0,57.0,32.0,29.0,120.0
2025-06-24--05h-20m-35s,3.0,63.0,22.0,32.0,120.0
2025-06-24--05h-20m-35s,1.0,55.0,24.0,40.0,120.0
2025-06-24--05h-20m-35s,1.0,67.0,25.0,27.0,120.0
2025-06-24--05h-20m-35s,2.0,60.0,27.0,31.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,31.0,26.0,120.0
2025-06-24--05h-20m-35s,2.0,59.0,33.0,26.0,120.0
2025-06-24--05h-20m-35s,6.0,55.0,25.0,34.0,120.0
2025-06-24--05h-20m-35s,5.0,57.0,31.0,27.0,120.0
2025-06-24--05h-20m-35s,1.0,58.0,29.0,32.0,120.0
2025-06-24--05h-20m-35s,2.0,56.0,28.0,34.0,120.0
2025-06-24--05h-20m-35s,2.0,62.0,29.0,27.0,120.0
2025-06-24--05h-20m-35s,2.0,59.0,27.0,32.0,120.0
2025-06-24--05h-20m-35s,5.0,60.0,21.0,34.0,120.0
2025-06-24--05h-20m-35s,3.0,53.0,31.0,33.0,120.0
2025-06-24--05h-20m-35s,2.0,58.0,28.0,32.0,120.0
2025-06-24--05h-20m-35s,3.0,57.0,24.0,36.0,120.0
2025-06-24--05h-20m-35s,0.0,52.0,45.0,23.0,120.0
2025-06-24--05h-20m-35s,3.0,61.0,25.0,31.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,23.0,34.0,120.0
2025-06-24--05h-20m-35s,6.0,53.0,33.0,28.0,120.0
2025-06-24--05h-20m-35s,3.0,61.0,23.0,33.0,120.0
2025-06-24--05h-20m-35s,2.0,53.0,36.0,29.0,120.0
2025-06-24--05h-20m-35s,1.0,59.0,33.0,27.0,120.0
2025-06-24--05h-20m-35s,0.0,65.0,21.0,34.0,120.0
2025-06-24--05h-20m-35s,1.0,56.0,34.0,29.0,120.0
2025-06-24--05h-20m-35s,3.0,44.0,33.0,40.0,120.0
2025-06-24--05h-20m-35s,2.0,54.0,33.0,31.0,120.0
2025-06-24--05h-20m-35s,2.0,56.0,31.0,31.0,120.0
2025-06-24--05h-20m-35s,1.0,57.0,34.0,28.0,120.0
2025-06-24--05h-20m-35s,3.0,55.0,37.0,25.0,120.0
2025-06-24--05h-20m-35s,1.0,58.0,26.0,35.0,120.0
2025-06-24--05h-20m-35s,0.0,59.0,29.0,32.0,120.0
2025-06-24--05h-20m-35s,6.0,60.0,19.0,35.0,120.0
2025-06-24--05h-20m-35s,5.0,46.0,33.0,36.0,120.0
2025-06-24--05h-20m-35s,3.0,49.0,29.0,39.0,120.0
2025-06-24--05h-20m-35s,3.0,50.0,31.0,36.0,120.0
2025-06-24--05h-20m-35s,0.0,60.0,33.0,27.0,120.0
2025-06-24--05h-20m-35s,3.0,61.0,22.0,34.0,120.0
2025-06-24--05h-20m-35s,3.0,50.0,31.0,36.0,120.0
2025-06-24--05h-20m-35s,1.0,65.0,27.0,27.0,120.0
2025-06-24--05h-20m-35s,3.0,55.0,27.0,35.0,120.0
2025-06-24--05h-20m-35s,3.0,55.0,32.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,62.0,28.0,28.0,120.0
2025-06-24--05h-20m-35s,5.0,65.0,21.0,29.0,120.0
2025-06-24--05h-20m-35s,4.0,56.0,28.0,32.0,120.0
2025-06-24--05h-20m-35s,3.0,65.0,22.0,30.0,120.0
2025-06-24--05h-20m-35s,4.0,54.0,29.0,33.0,120.0
2025-06-24--05h-20m-35s,2.0,60.0,31.0,27.0,120.0
2025-06-24--05h-20m-35s,4.0,52.0,31.0,33.0,120.0
2025-06-24--05h-20m-35s,2.0,58.0,24.0,36.0,120.0
2025-06-24--05h-20m-35s,4.0,55.0,25.0,36.0,120.0
2025-06-24--05h-20m-35s,3.0,51.0,30.0,36.0,120.0
2025-06-24--05h-20m-35s,2.0,56.0,33.0,29.0,120.0
2025-06-24--05h-20m-35s,5.0,50.0,31.0,34.0,120.0
2025-06-24--05h-20m-35s,1.0,46.0,37.0,36.0,120.0
2025-06-24--05h-20m-35s,7.0,49.0,32.0,32.0,120.0
2025-06-24--05h-20m-35s,0.0,71.0,23.0,26.0,120.0
2025-06-24--05h-20m-35s,1.0,67.0,23.0,29.0,120.0
2025-06-24--05h-20m-35s,5.0,48.0,34.0,33.0,120.0
2025-06-24--05h-20m-35s,1.0,61.0,28.0,30.0,120.0
2025-06-24--05h-20m-35s,3.0,58.0,29.0,30.0,120.0
2025-06-24--05h-20m-35s,1.0,53.0,32.0,34.0,120.0
2025-06-24--05h-20m-35s,5.0,51.0,37.0,27.0,120.0
2025-06-24--05h-20m-35s,2.0,54.0,34.0,30.0,120.0
2025-06-24--05h-20m-35s,1.0,59.0,33.0,27.0,120.0
2025-06-24--05h-20m-35s,2.0,57.0,29.0,32.0,120.0
2025-06-24--05h-20m-35s,3.0,54.0,25.0,38.0,120.0
2025-06-24--05h-20m-35s,1.0,58.0,31.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,67.0,25.0,26.0,120.0
2025-06-24--05h-20m-35s,2.0,59.0,28.0,31.0,120.0
2025-06-24--05h-20m-35s,1.0,63.0,28.0,28.0,120.0
2025-06-24--05h-20m-35s,3.0,51.0,27.0,39.0,120.0
2025-06-24--05h-20m-35s,1.0,58.0,24.0,37.0,120.0
2025-06-24--05h-20m-35s,2.0,53.0,30.0,35.0,120.0
2025-06-24--05h-20m-35s,4.0,53.0,27.0,36.0,120.0
2025-06-24--05h-20m-35s,5.0,60.0,27.0,28.0,120.0
2025-06-24--05h-20m-35s,5.0,57.0,30.0,28.0,120.0
2025-06-24--05h-20m-35s,0.0,58.0,32.0,30.0,120.0
2025-06-24--05h-20m-35s,3.0,65.0,31.0,21.0,120.0
2025-06-24--05h-20m-35s,0.0,59.0,22.0,39.0,120.0
2025-06-24--05h-20m-35s,0.0,62.0,33.0,25.0,120.0
2025-06-24--05h-20m-35s,1.0,64.0,18.0,37.0,120.0
2025-06-24--05h-20m-35s,1.0,65.0,26.0,28.0,120.0
2025-06-24--05h-20m-35s,5.0,70.0,25.0,20.0,120.0
2025-06-24--05h-20m-35s,4.0,56.0,35.0,25.0,120.0
2025-06-24--05h-20m-35s,3.0,63.0,28.0,26.0,120.0
2025-06-24--05h-20m-35s,1.0,65.0,24.0,30.0,120.0
2025-06-24--05h-20m-35s,0.0,60.0,36.0,24.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,23.0,34.0,120.0
2025-06-24--05h-20m-35s,1.0,59.0,32.0,28.0,120.0
2025-06-24--05h-20m-35s,6.0,56.0,31.0,27.0,120.0
2025-06-24--05h-20m-35s,0.0,59.0,27.0,34.0,120.0
2025-06-24--05h-20m-35s,1.0,57.0,32.0,30.0,120.0
2025-06-24--05h-20m-35s,4.0,52.0,31.0,33.0,120.0
2025-06-24--05h-20m-35s,4.0,63.0,20.0,33.0,120.0
2025-06-24--05h-20m-35s,2.0,62.0,28.0,28.0,120.0
2025-06-24--05h-20m-35s,4.0,65.0,28.0,23.0,120.0
2025-06-24--05h-20m-35s,1.0,57.0,24.0,38.0,120.0
2025-06-24--05h-20m-35s,1.0,68.0,30.0,21.0,120.0
2025-06-24--05h-20m-35s,0.0,66.0,25.0,29.0,120.0
2025-06-24--05h-20m-35s,2.0,54.0,33.0,31.0,120.0
2025-06-24--05h-20m-35s,0.0,63.0,27.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,60.0,28.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,47.0,32.0,39.0,120.0
2025-06-24--05h-20m-35s,1.0,60.0,26.0,33.0,120.0
2025-06-24--05h-20m-35s,3.0,59.0,25.0,33.0,120.0
2025-06-24--05h-20m-35s,4.0,63.0,26.0,27.0,120.0
2025-06-24--05h-20m-35s,1.0,59.0,25.0,35.0,120.0
2025-06-24--05h-20m-35s,1.0,56.0,34.0,29.0,120.0
2025-06-24--05h-20m-35s,2.0,60.0,19.0,39.0,120.0
2025-06-24--05h-20m-35s,1.0,60.0,22.0,37.0,120.0
2025-06-24--05h-20m-35s,2.0,60.0,38.0,20.0,120.0
2025-06-24--05h-20m-35s,1.0,62.0,31.0,26.0,120.0
2025-06-24--05h-20m-35s,2.0,60.0,23.0,35.0,120.0
2025-06-24--05h-20m-35s,1.0,57.0,31.0,31.0,120.0
2025-06-24--05h-20m-35s,4.0,59.0,29.0,28.0,120.0
2025-06-24--05h-20m-35s,3.0,56.0,29.0,32.0,120.0
2025-06-24--05h-20m-35s,3.0,57.0,24.0,36.0,120.0
2025-06-24--05h-20m-35s,1.0,54.0,33.0,32.0,120.0
2025-06-24--05h-20m-35s,1.0,68.0,18.0,33.0,120.0
2025-06-24--05h-20m-35s,3.0,45.0,27.0,45.0,120.0
2025-06-24--05h-20m-35s,2.0,51.0,27.0,40.0,120.0
2025-06-24--05h-20m-35s,2.0,63.0,33.0,22.0,120.0
2025-06-24--05h-20m-35s,0.0,59.0,29.0,32.0,120.0
2025-06-24--05h-20m-35s,0.0,56.0,35.0,29.0,120.0
2025-06-24--05h-20m-35s,1.0,56.0,34.0,29.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,31.0,26.0,120.0
2025-06-24--05h-20m-35s,1.0,60.0,21.0,38.0,120.0
2025-06-24--05h-20m-35s,1.0,53.0,31.0,35.0,120.0
2025-06-24--05h-20m-35s,4.0,60.0,31.0,25.0,120.0
2025-06-24--05h-20m-35s,2.0,60.0,28.0,30.0,120.0
2025-06-24--05h-20m-35s,5.0,61.0,24.0,30.0,120.0
2025-06-24--05h-20m-35s,5.0,54.0,28.0,33.0,120.0
2025-06-24--05h-20m-35s,4.0,62.0,27.0,27.0,120.0
2025-06-24--05h-20m-35s,1.0,65.0,23.0,31.0,120.0
2025-06-24--05h-20m-35s,4.0,64.0,27.0,25.0,120.0
2025-06-24--05h-20m-35s,3.0,59.0,25.0,33.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,28.0,29.0,120.0
2025-06-24--05h-20m-35s,5.0,66.0,17.0,32.0,120.0
2025-06-24--05h-20m-35s,5.0,60.0,25.0,30.0,120.0
2025-06-24--05h-20m-35s,1.0,53.0,43.0,23.0,120.0
2025-06-24--05h-20m-35s,2.0,54.0,26.0,38.0,120.0
2025-06-24--05h-20m-35s,7.0,63.0,25.0,25.0,120.0
2025-06-24--05h-20m-35s,3.0,62.0,25.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,62.0,22.0,34.0,120.0
2025-06-24--05h-20m-35s,1.0,60.0,23.0,36.0,120.0
2025-06-24--05h-20m-35s,4.0,56.0,24.0,36.0,120.0
2025-06-24--05h-20m-35s,1.0,62.0,24.0,33.0,120.0
2025-06-24--05h-20m-35s,4.0,60.0,29.0,27.0,120.0
2025-06-24--05h-20m-35s,2.0,58.0,29.0,31.0,120.0
2025-06-24--05h-20m-35s,2.0,58.0,33.0,27.0,120.0
2025-06-24--05h-20m-35s,1.0,64.0,24.0,31.0,120.0
2025-06-24--05h-20m-35s,0.0,60.0,30.0,30.0,120.0
2025-06-24--05h-20m-35s,3.0,59.0,23.0,35.0,120.0
2025-06-24--05h-20m-35s,2.0,64.0,33.0,21.0,120.0
2025-06-24--05h-20m-35s,3.0,62.0,27.0,28.0,120.0
2025-06-24--05h-20m-35s,1.0,57.0,33.0,29.0,120.0
2025-06-24--05h-20m-35s,2.0,57.0,32.0,29.0,120.0
2025-06-24--05h-20m-35s,3.0,51.0,38.0,28.0,120.0
2025-06-24--05h-20m-35s,6.0,52.0,41.0,21.0,120.0
2025-06-24--05h-20m-35s,1.0,61.0,21.0,37.0,120.0
2025-06-24--05h-20m-35s,4.0,60.0,30.0,26.0,120.0
2025-06-24--05h-20m-35s,3.0,61.0,29.0,27.0,120.0
2025-06-24--05h-20m-35s,2.0,65.0,28.0,25.0,120.0
2025-06-24--05h-20m-35s,3.0,56.0,25.0,36.0,120.0
2025-06-24--05h-20m-35s,1.0,53.0,35.0,31.0,120.0
2025-06-24--05h-20m-35s,1.0,51.0,32.0,36.0,120.0
2025-06-24--05h-20m-35s,5.0,55.0,25.0,35.0,120.0
2025-06-24--05h-20m-35s,2.0,60.0,24.0,34.0,120.0
2025-06-24--05h-20m-35s,4.0,57.0,29.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,62.0,29.0,27.0,120.0
2025-06-24--05h-20m-35s,4.0,57.0,21.0,38.0,120.0
2025-06-24--05h-20m-35s,1.0,51.0,35.0,33.0,120.0
2025-06-24--05h-20m-35s,2.0,48.0,35.0,35.0,120.0
2025-06-24--05h-20m-35s,3.0,54.0,32.0,31.0,120.0
2025-06-24--05h-20m-35s,3.0,52.0,25.0,40.0,120.0
2025-06-24--05h-20m-35s,0.0,56.0,37.0,27.0,120.0
2025-06-24--05h-20m-35s,6.0,55.0,29.0,30.0,120.0
2025-06-24--05h-20m-35s,1.0,60.0,29.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,59.0,32.0,27.0,120.0
2025-06-24--05h-20m-35s,3.0,61.0,25.0,31.0,120.0
2025-06-24--05h-20m-35s,5.0,70.0,28.0,17.0,120.0
2025-06-24--05h-20m-35s,5.0,62.0,29.0,24.0,120.0
2025-06-24--05h-20m-35s,4.0,57.0,28.0,31.0,120.0
2025-06-24--05h-20m-35s,1.0,58.0,26.0,35.0,120.0
2025-06-24--05h-20m-35s,2.0,60.0,24.0,34.0,120.0
2025-06-24--05h-20m-35s,0.0,61.0,26.0,33.0,120.0
2025-06-24--05h-20m-35s,0.0,57.0,35.0,28.0,120.0
2025-06-24--05h-20m-35s,2.0,57.0,37.0,24.0,120.0
2025-06-24--05h-20m-35s,3.0,56.0,27.0,34.0,120.0
2025-06-24--05h-20m-35s,3.0,51.0,32.0,34.0,120.0
2025-06-24--05h-20m-35s,0.0,51.0,34.0,35.0,120.0
2025-06-24--05h-20m-35s,1.0,48.0,36.0,35.0,120.0
2025-06-24--05h-20m-35s,1.0,59.0,29.0,31.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,25.0,32.0,120.0
2025-06-24--05h-20m-35s,3.0,66.0,24.0,27.0,120.0
2025-06-24--05h-20m-35s,1.0,66.0,29.0,24.0,120.0
2025-06-24--05h-20m-35s,2.0,54.0,29.0,35.0,120.0
2025-06-24--05h-20m-35s,2.0,59.0,33.0,26.0,120.0
2025-06-24--05h-20m-35s,3.0,60.0,26.0,31.0,120.0
2025-06-24--05h-20m-35s,4.0,66.0,21.0,29.0,120.0
2025-06-24--05h-20m-35s,3.0,65.0,23.0,29.0,120.0
2025-06-24--05h-20m-35s,3.0,55.0,31.0,31.0,120.0
2025-06-24--05h-20m-35s,1.0,59.0,31.0,29.0,120.0
2025-06-24--05h-20m-35s,5.0,67.0,21.0,27.0,120.0
2025-06-24--05h-20m-35s,1.0,54.0,27.0,38.0,120.0
2025-06-24--05h-20m-35s,1.0,65.0,18.0,36.0,120.0
2025-06-24--05h-20m-35s,3.0,60.0,29.0,28.0,120.0
2025-06-24--05h-20m-35s,3.0,54.0,29.0,34.0,120.0
2025-06-24--05h-20m-35s,0.0,61.0,30.0,29.0,120.0
2025-06-24--05h-20m-35s,2.0,53.0,36.0,29.0,120.0
2025-06-24--05h-20m-35s,4.0,61.0,27.0,28.0,120.0
2025-06-24--05h-20m-35s,4.0,56.0,21.0,39.0,120.0
2025-06-24--05h-20m-35s,2.0,64.0,19.0,35.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,28.0,29.0,120.0
2025-06-24--05h-20m-35s,0.0,60.0,26.0,34.0,120.0
2025-06-24--05h-20m-35s,3.0,57.0,30.0,30.0,120.0
2025-06-24--05h-20m-35s,2.0,66.0,22.0,30.0,120.0
2025-06-24--05h-20m-35s,1.0,66.0,25.0,28.0,120.0
2025-06-24--05h-20m-35s,2.0,60.0,29.0,29.0,120.0
2025-06-24--05h-20m-35s,1.0,54.0,36.0,29.0,120.0
2025-06-24--05h-20m-35s,5.0,52.0,28.0,35.0,120.0
2025-06-24--05h-20m-35s,6.0,61.0,26.0,27.0,120.0
2025-06-24--05h-20m-35s,3.0,44.0,35.0,38.0,120.0
2025-06-24--05h-20m-35s,0.0,59.0,25.0,36.0,120.0
2025-06-24--05h-20m-35s,1.0,58.0,28.0,33.0,120.0
2025-06-24--05h-20m-35s,1.0,53.0,36.0,30.0,120.0
2025-06-24--05h-20m-35s,3.0,53.0,34.0,30.0,120.0
2025-06-24--05h-20m-35s,3.0,55.0,37.0,25.0,120.0
2025-06-24--05h-20m-35s,2.0,65.0,17.0,36.0,120.0
2025-06-24--05h-20m-35s,2.0,59.0,23.0,36.0,120.0
2025-06-24--05h-20m-35s,3.0,60.0,24.0,33.0,120.0
2025-06-24--05h-20m-35s,0.0,55.0,36.0,29.0,120.0
2025-06-24--05h-20m-35s,3.0,52.0,33.0,32.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,30.0,27.0,120.0
2025-06-24--05h-20m-35s,2.0,64.0,28.0,26.0,120.0
2025-06-24--05h-20m-35s,1.0,49.0,36.0,34.0,120.0
2025-06-24--05h-20m-35s,3.0,60.0,25.0,32.0,120.0
2025-06-24--05h-20m-35s,3.0,60.0,25.0,32.0,120.0
2025-06-24--05h-20m-35s,1.0,47.0,33.0,39.0,120.0
2025-06-24--05h-20m-35s,1.0,64.0,29.0,26.0,120.0
2025-06-24--05h-20m-35s,1.0,67.0,15.0,37.0,120.0
2025-06-24--05h-20m-35s,0.0,63.0,31.0,26.0,120.0
2025-06-24--05h-20m-35s,1.0,63.0,25.0,31.0,120.0
2025-06-24--05h-20m-35s,1.0,49.0,29.0,41.0,120.0
2025-06-24--05h-20m-35s,3.0,53.0,26.0,38.0,120.0
2025-06-24--05h-20m-35s,2.0,68.0,29.0,21.0,120.0
2025-06-24--05h-20m-35s,2.0,57.0,28.0,33.0,120.0
2025-06-24--05h-20m-35s,1.0,56.0,32.0,31.0,120.0
2025-06-24--05h-20m-35s,2.0,55.0,35.0,28.0,120.0
2025-06-24--05h-20m-35s,3.0,56.0,25.0,36.0,120.0
2025-06-24--05h-20m-35s,1.0,63.0,23.0,33.0,120.0
2025-06-24--05h-20m-35s,3.0,55.0,31.0,31.0,120.0
2025-06-24--05h-20m-35s,3.0,49.0,31.0,37.0,120.0
2025-06-24--05h-20m-35s,2.0,63.0,29.0,26.0,120.0
2025-06-24--05h-20m-35s,1.0,60.0,30.0,29.0,120.0
2025-06-24--05h-20m-35s,3.0,49.0,31.0,37.0,120.0
2025-06-24--05h-20m-35s,3.0,65.0,24.0,28.0,120.0
2025-06-24--05h-20m-35s,1.0,45.0,34.0,40.0,120.0
2025-06-24--05h-20m-35s,2.0,56.0,28.0,34.0,120.0
2025-06-24--05h-20m-35s,0.0,63.0,29.0,28.0,120.0
2025-06-24--05h-20m-35s,0.0,60.0,29.0,31.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,23.0,34.0,120.0
2025-06-24--05h-20m-35s,0.0,69.0,24.0,27.0,120.0
2025-06-24--05h-20m-35s,5.0,57.0,26.0,32.0,120.0
2025-06-24--05h-20m-35s,0.0,68.0,24.0,28.0,120.0
2025-06-24--05h-20m-35s,2.0,48.0,39.0,31.0,120.0
2025-06-24--05h-20m-35s,3.0,49.0,37.0,31.0,120.0
2025-06-24--05h-20m-35s,2.0,61.0,22.0,35.0,120.0
2025-06-24--05h-20m-35s,3.0,54.0,30.0,33.0,120.0
2025-06-24--05h-20m-35s,3.0,55.0,31.0,31.0,120.0
2025-06-24--05h-20m-35s,2.0,47.0,29.0,42.0,120.0
2025-06-24--05h-20m-35s,3.0,59.0,28.0,30.0,120.0
2025-06-24--05h-20m-35s,1.0,58.0,29.0,32.0,120.0
2025-06-24--05h-20m-35s,2.0,48.0,33.0,37.0,120.0
2025-06-24--05h-20m-35s,4.0,54.0,31.0,31.0,120.0
2025-06-24--05h-20m-35s,0.0,54.0,32.0,34.0,120.0
2025-06-24--05h-20m-35s,1.0,52.0,33.0,34.0,120.0
2025-06-24--05h-20m-35s,2.0,55.0,30.0,33.0,120.0
