data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-27--13h-50m-17s,0.5,13.0,4.0,22.5,40.0,1.3438532906163767,0.14798146074878374,76.99712183708606,8.47871314708616
2025-05-27--13h-50m-17s,0.0,22.0,4.0,14.0,40.0,1.1040309877476002,0.0,63.256316049597,0.0
2025-05-27--13h-50m-17s,0.5,15.0,6.0,18.5,40.0,1.3438532906163767,0.16294147861051939,76.99712183708606,9.335859032003938
2025-05-27--13h-50m-17s,1.0,15.0,6.0,18.0,40.0,1.3438532906163767,0.23147736397017837,76.99712183708606,13.262676008304846
2025-05-27--13h-50m-17s,0.5,21.0,4.0,14.5,40.0,1.131834441185136,0.18360401027891857,64.84933658745629,10.519734890658619
2025-05-27--13h-50m-17s,0.0,17.0,9.0,14.0,40.0,1.369438406004566,0.0,78.46304096718453,0.0
2025-05-27--13h-50m-17s,0.5,15.0,4.0,20.5,40.0,1.292206624403246,0.15492231987081348,74.03798583715276,8.876395080973342
2025-05-27--13h-50m-17s,0.0,20.0,4.0,16.0,40.0,1.1592794807274087,0.0,66.42182152179818,0.0
2025-05-27--13h-50m-17s,0.0,19.0,5.0,16.0,40.0,1.2132252231493863,0.0,69.51268488527734,0.0
2025-05-27--13h-50m-17s,1.0,20.0,5.0,14.0,40.0,1.1863995522992576,0.2611574109030243,67.97568716295784,14.963217433307122
2025-05-27--13h-50m-17s,0.0,19.0,5.0,16.0,40.0,1.2132252231493863,0.0,69.51268488527734,0.0
2025-05-27--13h-50m-17s,0.0,12.0,8.0,20.0,40.0,1.4706289056333368,0.0,84.26082952273322,0.0
2025-05-27--13h-50m-17s,0.0,15.0,7.0,18.0,40.0,1.369438406004566,0.0,78.46304096718453,0.0
2025-05-27--13h-50m-17s,0.5,23.0,3.0,13.5,40.0,1.0471975511965976,0.19012560334646678,59.99999999999999,10.893394649130906
2025-05-27--13h-50m-17s,1.0,18.0,5.0,16.0,40.0,1.2397845987056022,0.24497866312686414,71.03442501115143,14.036243467926479
2025-05-27--13h-50m-17s,0.5,17.0,7.0,15.5,40.0,1.318116071652818,0.17771060084511175,75.52248781407008,10.182067403158904
2025-05-27--13h-50m-17s,1.0,16.0,5.0,18.0,40.0,1.292206624403246,0.23147736397017837,74.03798583715276,13.262676008304846
2025-05-27--13h-50m-17s,1.0,19.0,5.0,15.0,40.0,1.2132252231493863,0.25268025514207865,69.51268488527734,14.477512185929925
2025-05-27--13h-50m-17s,0.0,12.0,9.0,19.0,40.0,1.4957258357181802,0.0,85.69877769532964,0.0
2025-05-27--13h-50m-17s,0.5,17.0,5.0,17.5,40.0,1.2661036727794992,0.16744807921968932,72.54239687627792,9.594068226860461
2025-05-27--13h-50m-17s,1.0,18.0,6.0,15.0,40.0,1.2661036727794992,0.25268025514207865,72.54239687627792,14.477512185929925
2025-05-27--13h-50m-17s,1.5,14.0,4.0,20.5,40.0,1.318116071652818,0.26417863214512494,75.52248781407008,15.13632065945476
2025-05-27--13h-50m-17s,0.0,18.0,9.0,13.0,40.0,1.3438532906163767,0.0,76.99712183708606,0.0
2025-05-27--13h-50m-17s,1.5,14.0,4.0,20.5,40.0,1.318116071652818,0.26417863214512494,75.52248781407008,15.13632065945476
2025-05-27--13h-50m-17s,1.0,17.0,8.0,14.0,40.0,1.3438532906163767,0.2611574109030243,76.99712183708606,14.963217433307122
2025-05-27--13h-50m-17s,0.5,11.0,9.0,19.5,40.0,1.5207754699891267,0.15878021464576067,87.13401601740115,9.097436169383387
2025-05-27--13h-50m-17s,0.5,18.0,3.0,18.5,40.0,1.1863995522992576,0.16294147861051939,67.97568716295784,9.335859032003938
2025-05-27--13h-50m-17s,1.5,13.0,6.0,19.5,40.0,1.3948905586311804,0.2705497629785729,79.92134189221234,15.501359566936996
2025-05-27--13h-50m-17s,0.0,19.0,6.0,15.0,40.0,1.2397845987056022,0.0,71.03442501115143,0.0
2025-05-27--13h-50m-17s,1.0,16.0,6.0,17.0,40.0,1.318116071652818,0.23794112483020827,75.52248781407008,13.63302222536641
2025-05-27--13h-50m-17s,1.0,17.0,7.0,15.0,40.0,1.318116071652818,0.25268025514207865,75.52248781407008,14.477512185929925
2025-05-27--13h-50m-17s,2.5,19.0,5.0,13.5,40.0,1.2132252231493863,0.4063777806843303,69.51268488527734,23.283731721105113
2025-05-27--13h-50m-17s,0.5,18.0,5.0,16.5,40.0,1.2397845987056022,0.17235058989932303,71.03442501115143,9.874961397821286
2025-05-27--13h-50m-17s,1.0,20.0,2.0,17.0,40.0,1.1040309877476002,0.23794112483020827,63.256316049597,13.63302222536641
2025-05-27--13h-50m-17s,0.0,15.0,6.0,19.0,40.0,1.3438532906163767,0.0,76.99712183708606,0.0
2025-05-27--13h-50m-17s,0.5,18.0,5.0,16.5,40.0,1.2397845987056022,0.17235058989932303,71.03442501115143,9.874961397821286
2025-05-27--13h-50m-17s,1.0,18.0,7.0,14.0,40.0,1.292206624403246,0.2611574109030243,74.03798583715276,14.963217433307122
2025-05-27--13h-50m-17s,0.0,10.0,10.0,20.0,40.0,1.5707963267948966,0.0,90.0,0.0
2025-05-27--13h-50m-17s,0.5,21.0,6.0,12.5,40.0,1.1863995522992576,0.19739555984988078,67.97568716295784,11.309932474020215
2025-05-27--13h-50m-17s,0.5,17.0,7.0,15.5,40.0,1.318116071652818,0.17771060084511175,75.52248781407008,10.182067403158904
2025-05-27--13h-50m-17s,0.5,19.0,5.0,15.5,40.0,1.2132252231493863,0.17771060084511175,69.51268488527734,10.182067403158904
2025-05-27--13h-50m-17s,1.5,19.0,5.0,14.5,40.0,1.2132252231493863,0.31118424427751035,69.51268488527734,17.82954384806938
2025-05-27--13h-50m-17s,0.5,19.0,6.0,14.5,40.0,1.2397845987056022,0.18360401027891857,71.03442501115143,10.519734890658619
2025-05-27--13h-50m-17s,0.5,13.0,8.0,18.5,40.0,1.445468495626831,0.16294147861051939,82.81924421854171,9.335859032003938
2025-05-27--13h-50m-17s,0.5,17.0,8.0,14.5,40.0,1.3438532906163767,0.18360401027891857,76.99712183708606,10.519734890658619
2025-05-27--13h-50m-17s,0.5,13.0,4.0,22.5,40.0,1.3438532906163767,0.14798146074878374,76.99712183708606,8.47871314708616
2025-05-27--13h-50m-17s,1.0,19.0,4.0,16.0,40.0,1.1863995522992576,0.24497866312686414,67.97568716295784,14.036243467926479
2025-05-27--13h-50m-17s,1.0,20.0,3.0,16.0,40.0,1.131834441185136,0.24497866312686414,64.84933658745629,14.036243467926479
2025-05-27--13h-50m-17s,0.5,14.0,6.0,19.5,40.0,1.369438406004566,0.15878021464576067,78.46304096718453,9.097436169383387
2025-05-27--13h-50m-17s,0.5,19.0,5.0,15.5,40.0,1.2132252231493863,0.17771060084511175,69.51268488527734,10.182067403158904
2025-05-27--13h-50m-17s,0.5,15.0,10.0,14.5,40.0,1.445468495626831,0.18360401027891857,82.81924421854171,10.519734890658619
2025-05-27--13h-50m-17s,0.5,15.0,4.0,20.5,40.0,1.292206624403246,0.15492231987081348,74.03798583715276,8.876395080973342
2025-05-27--13h-50m-17s,0.5,20.0,3.0,16.5,40.0,1.131834441185136,0.17235058989932303,64.84933658745629,9.874961397821286
2025-05-27--13h-50m-17s,1.0,15.0,3.0,21.0,40.0,1.2661036727794992,0.21484983307571223,72.54239687627792,12.30998866432855
2025-05-27--13h-50m-17s,0.0,13.0,5.0,22.0,40.0,1.369438406004566,0.0,78.46304096718453,0.0
2025-05-27--13h-50m-17s,1.0,18.0,6.0,15.0,40.0,1.2661036727794992,0.25268025514207865,72.54239687627792,14.477512185929925
2025-05-27--13h-50m-17s,1.0,15.0,8.0,16.0,40.0,1.3948905586311804,0.24497866312686414,79.92134189221234,14.036243467926479
2025-05-27--13h-50m-17s,0.5,20.0,4.0,15.5,40.0,1.1592794807274087,0.17771060084511175,66.42182152179818,10.182067403158904
2025-05-27--13h-50m-17s,0.5,16.0,5.0,18.5,40.0,1.292206624403246,0.16294147861051939,74.03798583715276,9.335859032003938
2025-05-27--13h-50m-17s,0.5,20.0,5.0,14.5,40.0,1.1863995522992576,0.18360401027891857,67.97568716295784,10.519734890658619
2025-05-27--13h-50m-17s,1.0,15.0,6.0,18.0,40.0,1.3438532906163767,0.23147736397017837,76.99712183708606,13.262676008304846
2025-05-27--13h-50m-17s,2.5,18.0,4.0,15.5,40.0,1.2132252231493863,0.3818932481989158,69.51268488527734,21.8808713463399
2025-05-27--13h-50m-17s,0.5,19.0,3.0,17.5,40.0,1.1592794807274087,0.16744807921968932,66.42182152179818,9.594068226860461
2025-05-27--13h-50m-17s,1.0,18.0,6.0,15.0,40.0,1.2661036727794992,0.25268025514207865,72.54239687627792,14.477512185929925
2025-05-27--13h-50m-17s,0.0,17.0,6.0,17.0,40.0,1.292206624403246,0.0,74.03798583715276,0.0
2025-05-27--13h-50m-17s,0.5,22.0,4.0,13.5,40.0,1.1040309877476002,0.19012560334646678,63.256316049597,10.893394649130906
2025-05-27--13h-50m-17s,0.0,12.0,7.0,21.0,40.0,1.445468495626831,0.0,82.81924421854171,0.0
2025-05-27--13h-50m-17s,0.5,15.0,6.0,18.5,40.0,1.3438532906163767,0.16294147861051939,76.99712183708606,9.335859032003938
2025-05-27--13h-50m-17s,0.5,19.0,4.0,16.5,40.0,1.1863995522992576,0.17235058989932303,67.97568716295784,9.874961397821286
2025-05-27--13h-50m-17s,0.5,15.0,11.0,13.5,40.0,1.4706289056333368,0.19012560334646678,84.26082952273322,10.893394649130906
2025-05-27--13h-50m-17s,1.0,18.0,5.0,16.0,40.0,1.2397845987056022,0.24497866312686414,71.03442501115143,14.036243467926479
2025-05-27--13h-50m-17s,0.5,19.0,4.0,16.5,40.0,1.1863995522992576,0.17235058989932303,67.97568716295784,9.874961397821286
2025-05-27--13h-50m-17s,1.5,16.0,7.0,15.5,40.0,1.3438532906163767,0.30159570280483483,76.99712183708606,17.28016088999892
2025-05-27--13h-50m-17s,1.0,15.0,6.0,18.0,40.0,1.3438532906163767,0.23147736397017837,76.99712183708606,13.262676008304846
2025-05-27--13h-50m-17s,1.0,10.0,10.0,19.0,40.0,1.5707963267948966,0.2255134058981312,90.0,12.920966381583565
2025-05-27--13h-50m-17s,0.5,16.0,6.0,17.5,40.0,1.318116071652818,0.16744807921968932,75.52248781407008,9.594068226860461
2025-05-27--13h-50m-17s,0.5,20.0,5.0,14.5,40.0,1.1863995522992576,0.18360401027891857,67.97568716295784,10.519734890658619
2025-05-27--13h-50m-17s,0.5,12.0,5.0,22.5,40.0,1.3948905586311804,0.14798146074878374,79.92134189221234,8.47871314708616
2025-05-27--13h-50m-17s,2.0,23.0,1.0,14.0,40.0,0.9884320889261531,0.3613671239067078,56.63298703076825,20.704811054635428
2025-05-27--13h-50m-17s,0.5,13.0,7.0,19.5,40.0,1.4202280540182106,0.15878021464576067,81.37307344132137,9.097436169383387
2025-05-27--13h-50m-17s,0.0,17.0,6.0,17.0,40.0,1.292206624403246,0.0,74.03798583715276,0.0
2025-05-27--13h-50m-17s,1.0,19.0,8.0,12.0,40.0,1.292206624403246,0.28103490150281357,74.03798583715276,16.102113751986014
2025-05-27--13h-50m-17s,1.0,21.0,5.0,13.0,40.0,1.1592794807274087,0.2705497629785729,66.42182152179818,15.501359566936996
2025-05-27--13h-50m-17s,0.5,19.0,7.0,13.5,40.0,1.2661036727794992,0.19012560334646678,72.54239687627792,10.893394649130906
2025-05-27--13h-50m-17s,1.0,18.0,5.0,16.0,40.0,1.2397845987056022,0.24497866312686414,71.03442501115143,14.036243467926479
2025-05-27--13h-50m-17s,2.0,18.0,7.0,13.0,40.0,1.292206624403246,0.37379217483451044,74.03798583715276,21.416714033033628
2025-05-27--13h-50m-17s,0.0,15.0,8.0,17.0,40.0,1.3948905586311804,0.0,79.92134189221234,0.0
2025-05-27--13h-50m-17s,0.5,14.0,7.0,18.5,40.0,1.3948905586311804,0.16294147861051939,79.92134189221234,9.335859032003938
2025-05-27--13h-50m-17s,0.0,15.0,7.0,18.0,40.0,1.369438406004566,0.0,78.46304096718453,0.0
2025-05-27--13h-50m-17s,0.5,12.0,7.0,20.5,40.0,1.445468495626831,0.15492231987081348,82.81924421854171,8.876395080973342
2025-05-27--13h-50m-17s,0.0,22.0,3.0,15.0,40.0,1.0758322950780022,0.0,61.640649971842535,0.0
2025-05-27--13h-50m-17s,0.5,11.0,5.0,23.5,40.0,1.4202280540182106,0.14484349699855972,81.37307344132137,8.298921067933279
2025-05-27--13h-50m-17s,0.5,11.0,9.0,19.5,40.0,1.5207754699891267,0.15878021464576067,87.13401601740115,9.097436169383387
2025-05-27--13h-50m-17s,0.5,16.0,4.0,19.5,40.0,1.2661036727794992,0.15878021464576067,72.54239687627792,9.097436169383387
2025-05-27--13h-50m-17s,0.5,17.0,3.0,19.5,40.0,1.2132252231493863,0.15878021464576067,69.51268488527734,9.097436169383387
2025-05-27--13h-50m-17s,1.0,10.0,9.0,20.0,40.0,1.5457937218955355,0.21998797739545944,88.5674562624335,12.604382648379183
2025-05-27--13h-50m-17s,0.5,18.0,7.0,14.5,40.0,1.292206624403246,0.18360401027891857,74.03798583715276,10.519734890658619
2025-05-27--13h-50m-17s,2.0,16.0,4.0,18.0,40.0,1.2661036727794992,0.3217505543966422,72.54239687627792,18.43494882292201
2025-05-27--13h-50m-17s,1.0,10.0,10.0,19.0,40.0,1.5707963267948966,0.2255134058981312,90.0,12.920966381583565
2025-05-27--13h-50m-17s,1.0,18.0,4.0,17.0,40.0,1.2132252231493863,0.23794112483020827,69.51268488527734,13.63302222536641
2025-05-27--13h-50m-17s,1.0,23.0,4.0,12.0,40.0,1.0758322950780022,0.28103490150281357,61.640649971842535,16.102113751986014
2025-05-27--13h-50m-17s,1.0,12.0,9.0,18.0,40.0,1.4957258357181802,0.23147736397017837,85.69877769532964,13.262676008304846
2025-05-27--13h-50m-17s,1.0,19.0,6.0,14.0,40.0,1.2397845987056022,0.2611574109030243,71.03442501115143,14.963217433307122
2025-05-27--13h-50m-17s,1.0,18.0,7.0,14.0,40.0,1.292206624403246,0.2611574109030243,74.03798583715276,14.963217433307122
2025-05-27--13h-50m-17s,1.0,12.0,7.0,20.0,40.0,1.445468495626831,0.21998797739545944,82.81924421854171,12.604382648379183
2025-05-27--13h-50m-17s,0.0,13.0,8.0,19.0,40.0,1.445468495626831,0.0,82.81924421854171,0.0
2025-05-27--13h-50m-17s,1.0,15.0,9.0,15.0,40.0,1.4202280540182106,0.25268025514207865,81.37307344132137,14.477512185929925
2025-05-27--13h-50m-17s,1.0,13.0,6.0,20.0,40.0,1.3948905586311804,0.21998797739545944,79.92134189221234,12.604382648379183
2025-05-27--13h-50m-17s,0.5,13.0,8.0,18.5,40.0,1.445468495626831,0.16294147861051939,82.81924421854171,9.335859032003938
2025-05-27--13h-50m-17s,0.0,21.0,5.0,14.0,40.0,1.1592794807274087,0.0,66.42182152179818,0.0
2025-05-27--13h-50m-17s,1.0,20.0,5.0,14.0,40.0,1.1863995522992576,0.2611574109030243,67.97568716295784,14.963217433307122
2025-05-27--13h-50m-17s,0.5,18.0,8.0,13.5,40.0,1.318116071652818,0.19012560334646678,75.52248781407008,10.893394649130906
2025-05-27--13h-50m-17s,0.5,16.0,7.0,16.5,40.0,1.3438532906163767,0.17235058989932303,76.99712183708606,9.874961397821286
2025-05-27--13h-50m-17s,0.5,18.0,5.0,16.5,40.0,1.2397845987056022,0.17235058989932303,71.03442501115143,9.874961397821286
2025-05-27--13h-50m-17s,0.5,16.0,9.0,14.5,40.0,1.3948905586311804,0.18360401027891857,79.92134189221234,10.519734890658619
2025-05-27--13h-50m-17s,1.0,19.0,4.0,16.0,40.0,1.1863995522992576,0.24497866312686414,67.97568716295784,14.036243467926479
2025-05-27--13h-50m-17s,0.0,14.0,9.0,17.0,40.0,1.445468495626831,0.0,82.81924421854171,0.0
2025-05-27--13h-50m-17s,0.0,20.0,4.0,16.0,40.0,1.1592794807274087,0.0,66.42182152179818,0.0
2025-05-27--13h-50m-17s,2.0,17.0,6.0,15.0,40.0,1.292206624403246,0.3501057777671455,74.03798583715276,20.05958344920257
2025-05-27--13h-50m-17s,1.0,19.0,6.0,14.0,40.0,1.2397845987056022,0.2611574109030243,71.03442501115143,14.963217433307122
2025-05-27--13h-50m-17s,0.5,21.0,5.0,13.5,40.0,1.1592794807274087,0.19012560334646678,66.42182152179818,10.893394649130906
2025-05-27--13h-50m-17s,0.0,18.0,8.0,14.0,40.0,1.318116071652818,0.0,75.52248781407008,0.0
2025-05-27--13h-50m-17s,0.5,20.0,4.0,15.5,40.0,1.1592794807274087,0.17771060084511175,66.42182152179818,10.182067403158904
2025-05-27--13h-50m-17s,0.5,19.0,6.0,14.5,40.0,1.2397845987056022,0.18360401027891857,71.03442501115143,10.519734890658619
2025-05-27--13h-50m-17s,1.5,18.0,5.0,15.5,40.0,1.2397845987056022,0.30159570280483483,71.03442501115143,17.28016088999892
2025-05-27--13h-50m-17s,0.0,14.0,10.0,16.0,40.0,1.4706289056333368,0.0,84.26082952273322,0.0
2025-05-27--13h-50m-17s,1.0,16.0,4.0,19.0,40.0,1.2661036727794992,0.2255134058981312,72.54239687627792,12.920966381583565
2025-05-27--13h-50m-17s,1.0,16.0,5.0,18.0,40.0,1.292206624403246,0.23147736397017837,74.03798583715276,13.262676008304846
2025-05-27--13h-50m-17s,0.5,20.0,3.0,16.5,40.0,1.131834441185136,0.17235058989932303,64.84933658745629,9.874961397821286
2025-05-27--13h-50m-17s,1.5,16.0,5.0,17.5,40.0,1.292206624403246,0.28481065953646517,74.03798583715276,16.318448751776867
2025-05-27--13h-50m-17s,0.5,18.0,6.0,15.5,40.0,1.2661036727794992,0.17771060084511175,72.54239687627792,10.182067403158904
2025-05-27--13h-50m-17s,0.5,20.0,5.0,14.5,40.0,1.1863995522992576,0.18360401027891857,67.97568716295784,10.519734890658619
2025-05-27--13h-50m-17s,0.5,13.0,9.0,17.5,40.0,1.4706289056333368,0.16744807921968932,84.26082952273322,9.594068226860461
2025-05-27--13h-50m-17s,0.0,24.0,4.0,12.0,40.0,1.0471975511965976,0.0,59.99999999999999,0.0
2025-05-27--13h-50m-17s,0.5,15.0,9.0,15.5,40.0,1.4202280540182106,0.17771060084511175,81.37307344132137,10.182067403158904
2025-05-27--13h-50m-17s,1.5,14.0,10.0,14.5,40.0,1.4706289056333368,0.31118424427751035,84.26082952273322,17.82954384806938
2025-05-27--13h-50m-17s,1.0,18.0,7.0,14.0,40.0,1.292206624403246,0.2611574109030243,74.03798583715276,14.963217433307122
2025-05-27--13h-50m-17s,0.5,14.0,12.0,13.5,40.0,1.5207754699891267,0.19012560334646678,87.13401601740115,10.893394649130906
2025-05-27--13h-50m-17s,0.5,12.0,8.0,19.5,40.0,1.4706289056333368,0.15878021464576067,84.26082952273322,9.097436169383387
2025-05-27--13h-52m-09s,1.0,10.0,12.0,17.0,40.0,1.6208171836006666,0.23794112483020827,92.86598398259886,13.63302222536641
2025-05-27--13h-52m-09s,0.0,4.0,13.0,23.0,40.0,1.7977393629734166,0.0,103.00287816291394,0.0
2025-05-27--13h-52m-09s,1.0,7.0,15.0,17.0,40.0,1.7721542475852274,0.23794112483020827,101.53695903281549,13.63302222536641
2025-05-27--13h-52m-09s,1.0,5.0,11.0,23.0,40.0,1.7213645995715827,0.20556893116117386,98.62692655867865,11.778232154550615
2025-05-27--13h-52m-09s,1.5,5.0,19.0,14.5,40.0,1.9283674304404068,0.31118424427751035,110.48731511472266,17.82954384806938
2025-05-27--13h-52m-09s,1.0,7.0,16.0,16.0,40.0,1.7977393629734166,0.24497866312686414,103.00287816291394,14.036243467926479
2025-05-27--13h-52m-09s,0.5,5.0,13.0,21.5,40.0,1.7721542475852274,0.15133263697721575,101.53695903281549,8.670721401379883
2025-05-27--13h-52m-09s,2.0,9.0,12.0,17.0,40.0,1.6458668178716132,0.3304226479114834,94.30122230467036,18.931823180865184
2025-05-27--13h-52m-09s,0.5,11.0,15.0,13.5,40.0,1.6709637479564565,0.19012560334646678,95.7391704772668,10.893394649130906
2025-05-27--13h-52m-09s,1.5,8.0,12.0,18.5,40.0,1.6709637479564565,0.27740551649003575,95.7391704772668,15.89416530852581
2025-05-27--13h-52m-09s,1.5,8.0,16.0,14.5,40.0,1.7721542475852274,0.31118424427751035,101.53695903281549,17.82954384806938
2025-05-27--13h-52m-09s,1.0,6.0,13.0,20.0,40.0,1.746702094958613,0.21998797739545944,100.07865810778767,12.604382648379183
2025-05-27--13h-52m-09s,0.0,9.0,13.0,18.0,40.0,1.6709637479564565,0.0,95.7391704772668,0.0
2025-05-27--13h-52m-09s,0.5,8.0,9.0,22.5,40.0,1.5957989316942578,0.14798146074878374,91.43254373756652,8.47871314708616
2025-05-27--13h-52m-09s,0.5,9.0,13.0,17.5,40.0,1.6709637479564565,0.16744807921968932,95.7391704772668,9.594068226860461
2025-05-27--13h-52m-09s,0.5,9.0,14.0,16.5,40.0,1.696124157962962,0.17235058989932303,97.18075578145829,9.874961397821286
2025-05-27--13h-52m-09s,2.0,9.0,13.0,16.0,40.0,1.6709637479564565,0.339836909454122,95.7391704772668,19.471220634490695
2025-05-27--13h-52m-09s,0.0,6.0,19.0,15.0,40.0,1.9018080548841911,0.0,108.96557498884859,0.0
2025-05-27--13h-52m-09s,0.5,8.0,15.0,16.5,40.0,1.746702094958613,0.17235058989932303,100.07865810778767,9.874961397821286
2025-05-27--13h-52m-09s,1.5,10.0,14.0,14.5,40.0,1.6709637479564565,0.31118424427751035,95.7391704772668,17.82954384806938
2025-05-27--13h-52m-09s,0.0,13.0,11.0,16.0,40.0,1.5207754699891267,0.0,87.13401601740115,0.0
2025-05-27--13h-52m-09s,1.5,9.0,14.0,15.5,40.0,1.696124157962962,0.30159570280483483,97.18075578145829,17.28016088999892
2025-05-27--13h-52m-09s,2.0,10.0,10.0,18.0,40.0,1.5707963267948966,0.3217505543966422,90.0,18.43494882292201
2025-05-27--13h-52m-09s,1.5,10.0,10.0,18.5,40.0,1.5707963267948966,0.27740551649003575,90.0,15.89416530852581
2025-05-27--13h-52m-09s,0.5,6.0,15.0,18.5,40.0,1.7977393629734166,0.16294147861051939,103.00287816291394,9.335859032003938
2025-05-27--13h-52m-09s,0.5,9.0,13.0,17.5,40.0,1.6709637479564565,0.16744807921968932,95.7391704772668,9.594068226860461
2025-05-27--13h-52m-09s,1.0,10.0,10.0,19.0,40.0,1.5707963267948966,0.2255134058981312,90.0,12.920966381583565
2025-05-27--13h-52m-09s,0.0,9.0,15.0,16.0,40.0,1.7213645995715827,0.0,98.62692655867865,0.0
2025-05-27--13h-52m-09s,0.5,7.0,15.0,17.5,40.0,1.7721542475852274,0.16744807921968932,101.53695903281549,9.594068226860461
2025-05-27--13h-52m-09s,0.5,14.0,8.0,17.5,40.0,1.4202280540182106,0.16744807921968932,81.37307344132137,9.594068226860461
2025-05-27--13h-52m-09s,0.5,9.0,17.0,13.5,40.0,1.7721542475852274,0.19012560334646678,101.53695903281549,10.893394649130906
2025-05-27--13h-52m-09s,0.0,11.0,14.0,15.0,40.0,1.6458668178716132,0.0,94.30122230467036,0.0
2025-05-27--13h-52m-09s,1.0,15.0,11.0,13.0,40.0,1.4706289056333368,0.2705497629785729,84.26082952273322,15.501359566936996
2025-05-27--13h-52m-09s,0.0,10.0,12.0,18.0,40.0,1.6208171836006666,0.0,92.86598398259886,0.0
2025-05-27--13h-52m-09s,0.0,8.0,14.0,18.0,40.0,1.7213645995715827,0.0,98.62692655867865,0.0
2025-05-27--13h-52m-09s,0.5,6.0,14.0,19.5,40.0,1.7721542475852274,0.15878021464576067,101.53695903281549,9.097436169383387
2025-05-27--13h-52m-09s,2.0,11.0,15.0,12.0,40.0,1.6709637479564565,0.38759668665518066,95.7391704772668,22.207654298596488
2025-05-27--13h-52m-09s,0.0,7.0,11.0,22.0,40.0,1.6709637479564565,0.0,95.7391704772668,0.0
2025-05-27--13h-52m-09s,0.5,11.0,13.0,15.5,40.0,1.6208171836006666,0.17771060084511175,92.86598398259886,10.182067403158904
2025-05-27--13h-52m-09s,0.5,13.0,13.0,13.5,40.0,1.5707963267948966,0.19012560334646678,90.0,10.893394649130906
2025-05-27--13h-52m-09s,0.0,12.0,12.0,16.0,40.0,1.5707963267948966,0.0,90.0,0.0
2025-05-27--13h-52m-09s,0.5,5.0,15.0,19.5,40.0,1.8234765819369754,0.15878021464576067,104.47751218592994,9.097436169383387
2025-05-27--13h-52m-09s,1.5,7.0,12.0,19.5,40.0,1.696124157962962,0.2705497629785729,97.18075578145829,15.501359566936996
2025-05-27--13h-52m-09s,1.0,6.0,17.0,16.0,40.0,1.8493860291865472,0.24497866312686414,105.96201416284724,14.036243467926479
2025-05-27--13h-52m-09s,0.0,13.0,10.0,17.0,40.0,1.4957258357181802,0.0,85.69877769532964,0.0
2025-05-27--13h-52m-09s,1.5,8.0,10.0,20.5,40.0,1.6208171836006666,0.26417863214512494,92.86598398259886,15.13632065945476
2025-05-27--13h-52m-09s,1.0,8.0,12.0,19.0,40.0,1.6709637479564565,0.2255134058981312,95.7391704772668,12.920966381583565
2025-05-27--13h-52m-09s,3.0,6.0,12.0,19.0,40.0,1.7213645995715827,0.37822819233418564,98.62692655867865,21.670879113611193
2025-05-27--13h-52m-09s,1.0,7.0,11.0,21.0,40.0,1.6709637479564565,0.21484983307571223,95.7391704772668,12.30998866432855
2025-05-27--13h-52m-09s,0.5,9.0,8.0,22.5,40.0,1.5457937218955355,0.14798146074878374,88.5674562624335,8.47871314708616
2025-05-27--13h-52m-09s,1.0,4.0,12.0,23.0,40.0,1.7721542475852274,0.20556893116117386,101.53695903281549,11.778232154550615
2025-05-27--13h-52m-09s,0.5,16.0,9.0,14.5,40.0,1.3948905586311804,0.18360401027891857,79.92134189221234,10.519734890658619
2025-05-27--13h-52m-09s,1.0,11.0,11.0,17.0,40.0,1.5707963267948966,0.23794112483020827,90.0,13.63302222536641
2025-05-27--13h-52m-09s,0.5,9.0,12.0,18.5,40.0,1.6458668178716132,0.16294147861051939,94.30122230467036,9.335859032003938
2025-05-27--13h-52m-09s,0.0,8.0,16.0,16.0,40.0,1.7721542475852274,0.0,101.53695903281549,0.0
2025-05-27--13h-52m-09s,0.5,6.0,15.0,18.5,40.0,1.7977393629734166,0.16294147861051939,103.00287816291394,9.335859032003938
2025-05-27--13h-52m-09s,0.0,9.0,18.0,13.0,40.0,1.7977393629734166,0.0,103.00287816291394,0.0
2025-05-27--13h-52m-09s,0.5,11.0,16.0,12.5,40.0,1.696124157962962,0.19739555984988078,97.18075578145829,11.309932474020215
2025-05-27--13h-52m-09s,1.5,11.0,10.0,17.5,40.0,1.5457937218955355,0.28481065953646517,88.5674562624335,16.318448751776867
2025-05-27--13h-52m-09s,0.0,7.0,11.0,22.0,40.0,1.6709637479564565,0.0,95.7391704772668,0.0
2025-05-27--13h-52m-09s,0.0,8.0,18.0,14.0,40.0,1.8234765819369754,0.0,104.47751218592994,0.0
2025-05-27--13h-52m-09s,2.0,6.0,13.0,19.0,40.0,1.746702094958613,0.3137278864615954,100.07865810778767,17.975283809808893
2025-05-27--13h-52m-09s,0.5,10.0,13.0,16.5,40.0,1.6458668178716132,0.17235058989932303,94.30122230467036,9.874961397821286
2025-05-27--13h-52m-09s,1.5,8.0,7.0,23.5,40.0,1.5457937218955355,0.24746706317044773,88.5674562624335,14.178818288163988
2025-05-27--13h-52m-09s,0.5,9.0,14.0,16.5,40.0,1.696124157962962,0.17235058989932303,97.18075578145829,9.874961397821286
2025-05-27--13h-52m-09s,0.0,11.0,16.0,13.0,40.0,1.696124157962962,0.0,97.18075578145829,0.0
